#漢字	音標	解釋
攻	kʊŋ53	攻 攻击
貢	kʊŋ33	贡 贡献
穀	kʊk055	谷 稻谷
谷	kʊk055	谷 山谷
空	hʊŋ53	空 空虚
孔	hʊŋ35	孔 孔子
控	hʊŋ33	控 控制
空	hʊŋ53	空 亏空
哭	hʊk055	哭 痛哭
烘	hʊŋ33	烘 烘干
紅	hʊŋ11	红 红色
洪	hʊŋ11	洪 洪水
鴻	hʊŋ11	鸿 大展鸿图
腹	fʊk055	腹 心腹
豐	fʊŋ53	丰 丰衣足食
覆	fʊk055	覆 反覆
馮	fʊŋ11	冯 姓
鳳	fʊŋ31	凤 凤凰
服	fʊk022	服 服务
伏	fʊk022	伏 三伏
復	fʊk022	复 复原，恢复
袱	fʊk022	袱 包袱
夢	mʊŋ31	梦 做梦
目	mʊk022	目 目的
穆	mʊk022	穆 姓
牧	mʊk022	牧 畜牧
隆	lʊŋ11	隆 兴隆
六	lʊk022	六 第六
陸	lʊk022	陆 大陆
嵩	ʃʊŋ55	嵩 嵩山
肅	ʃʊk055	肃 严肃
宿	ʃʊk055	宿 星宿
中	tʃʊŋ53	中 当中，中秋
忠	tʃʊŋ53	忠 忠心
衷	tʃʰʊŋ53	衷 衷心，初衷
中	tʃʊŋ33	中 射中，中状元
竹	tʃʊk055	竹 竹子
築	tʃʊk055	筑 建筑
畜	tʃʰʊk055	畜 牲畜
蟲	tʃʰʊŋ11	虫 虫子
蓆	tʃiak022	席 草席
夕	tʃek022	夕 夕阳
貞	tʃeŋ53	贞 贞节
偵	tʃeŋ53	侦 侦察
逞	tʃʰeŋ35	逞 得逞
呈	tʃʰeŋ11	呈 呈现
程	tʃʰeŋ11	程 程度；姓
鄭	tʃiaŋ31	郑 姓；郑重
擲	tʃak022	掷 掷骰子
正	tʃeŋ53	正 正月
征	tʃeŋ53	征 长征；征兵
整	tʃeŋ35	整 整体
正	tʃeŋ33	正 正直（文）
政	tʃeŋ33	政 政治
隻	tʃiak033	只 一只
赤	tʃʰiak033	赤 赤脚
斥	tʃʰek055	斥 排斥
尺	tʃʰiak033	尺 尺寸，一把尺
射	ʃia31	射 射箭
聲	ʃeŋ53	声 声乐（文）
聖	ʃeŋ33	圣 神圣
適	ʃek055	适 合适
遮	tʃia53	遮 遮住（动词）
釋	ʃek055	释 解释
成	ʃeŋ11	成 完成
覓	mek022	觅 寻觅
丁	teŋ53	丁 甲乙丙丁；姓
釘	tiaŋ53	钉 钉书（动）
疔	teŋ55	疔 疔疮
叮	tiaŋ53	叮 蚊子咬
頂	teŋ35	顶 顶好（文）
鼎	teŋ35	鼎 鼎盛
釘	tiaŋ55	钉 铁钉（名）
訂	teŋ33	订 订合同，预订
的	tek055	的 目的
滴	tek022	滴 滴水
嫡	tek022	嫡 嫡系，嫡亲
聽	tʰiaŋ53	听 听见，听话
廳	tʰiaŋ55	厅 客厅
汀	teŋ53	汀 汀州
聽	tʰeŋ33	听 听任
踢	tʰiak033	踢 踢球
剔	tʰek055	剔 挑剔
亭	tʰeŋ11	亭 凉亭
停	tʰeŋ11	停 停下
糰	tʰyn11	团 糕团
斷	tyn31	断 决断，断案
段	tyn31	段 阶段
緞	tyn31	缎 绸缎
椴	tyn31	椴 椴木
奪	tyt022	夺 夺权
暖	lyn13	暖 暖和
虹	hʊŋ11	虹 天上的虹
汞	hʊŋ11	汞 红汞
鬨	hʊŋ33	哄 内哄，起哄
斛	hɔk033	斛 石斛（中药）
翁	jʊŋ53	翁 老翁；姓
瓮	ŋʊŋ33	瓮 米瓮
屋	ŋʊk055	屋 房屋
冬	tʊŋ53	冬 冬至
篤	tʊk055	笃 笃信
督	tʊk055	督 监督
統	tʰʊŋ35	统 统一
毒	tʊk022	毒 毒药
農	lʊŋ11	农 农村
膿	lʊŋ11	脓 化脓
宗	tʃʊŋ53	宗 祖宗
綜	tʃʊŋ53	综 织布机上的综
鬆	ʃʊŋ53	松 松紧，放松
宋	ʃʊŋ33	宋 宋朝
酷	hou33	酷 残酷
沃	jʊk055	沃 肥沃
風	fʊŋ53	风 风气
楓	fʊŋ53	枫 枫树
瘋	fʊŋ53	疯 发疯
諷	fʊŋ35	讽 讽刺
福	fʊk055	福 福气
幅	fʊk055	幅 幅度
蝠	fʊk055	蝠 蝙蝠
複	fʊk055	复 重复，复印
仲	tʃʊŋ31	仲 杜仲
逐	tʃʊk022	逐 驱逐
軸	tʃʊk022	轴 轴承
崇	ʃʊŋ11	崇 崇高
縮	ʃʊk055	缩 缩小
終	tʃʊŋ53	终 终于
衆	tʃʊŋ33	众 群众
祝	tʃʊk055	祝 庆祝
粥	tʃʊk055	粥 煮粥
充	tʃʰʊŋ53	充 充分
叔	ʃʊk055	叔 叔叔
熟	ʃʊk022	熟 煮熟
淑	ʃʊk022	淑 淑女；人名
戎	jʊŋ11	戎 戎马一生
絨	jʊŋ35	绒 绒毛
肉	jʊk022	肉 肉体
弓	kʊŋ53	弓 弓箭
躬	kʊŋ53	躬 鞠躬
宮	kʊŋ53	宫 天宫，宫殿
菊	kʊk055	菊 菊花
麴	kʰʊk055	麴 酒麴
窮	kʰʊŋ11	穷 穷人
畜	tʃʰʊk055	畜 畜牧
蓄	tʃʰʊk055	蓄 储蓄
郁	wɐt055	郁 忧郁；郁南
熊	hʊŋ11	熊 熊猫
辱	jʊk022	辱 侮辱
褥	jʊk035	褥 被褥
恭	kʊŋ53	恭 恭敬
供	kʊŋ53	供 供给，供不起
龔	kʊŋ53	龚 姓
拱	kʰʊŋ35	拱 拱手
鞏	kʊŋ35	巩 巩固
供	kʊŋ33	供 上供
恐	hʊŋ35	恐 恐怕
曲	kʰʊk055	曲 曲折，歌曲
共	kʊŋ31	共 共同
局	kʊk022	局 局部
玉	jʊk035	玉 玉器
獄	jʊk022	狱 监狱
胸	hʊŋ53	胸 心胸
凶	hʊŋ53	凶 吉凶
兇	hʊŋ53	凶 凶恶，很凶
旭	jʊk055	旭 旭日
雍	jʊŋ53	雍 雍正
癰	jʊŋ35	痈 恶性脓疮
擁	jʊŋ35	拥 拥护
壅	ŋʊŋ53	壅 壅肥（施肥），壅人（埋人）
容	jʊŋ11	容 容易
蓉	jʊŋ11	蓉 芙蓉
庸	jʊŋ11	庸 平庸
溶	jʊŋ11	溶 溶化
熔	jʊŋ11	熔 熔化
甬	jʊŋ35	甬 甬道
勇	jʊŋ13	勇 勇敢
涌	jʊŋ35	涌 涌现
用	jʊŋ31	用 用处
欲	jʊk022	欲 欲速则不达
慾	jʊk022	欲 欲望
浴	jʊk022	浴 沐浴
摩	mɔ11	摩 摩擦
