#漢字	音標	解釋
廷	tʰeŋ11	廷 朝廷
庭	tʰeŋ11	庭 家庭
蜓	tʰeŋ11	蜓 蜻蜓
艇	tʰiaŋ35	艇 潜艇
挺	tʰeŋ13	挺 挺胸
錠	teŋ31	锭 银锭
定	teŋ31	定 坚定
笛	tiaʔ021	笛 笛子
敵	tek021	敌 敌人
狄	tek021	狄 姓
糴	tiaʔ021	籴 籴米（买米）
辰	ʃɐŋ11	辰 时辰
晨	ʃɐŋ11	晨 早晨
臣	ʃɐŋ11	臣 大臣
腎	ʃɐŋ13	肾 肾脏，肾虚
愼	ʃɐŋ31	慎 慎重
人	ȵiɐŋ11	人 人民
仁	ȵiɐŋ11	仁 仁义
忍	ȵiɐŋ13	忍 忍住
刃	ȵiɐŋ13	刃 刀刃
認	ȵiɐŋ31	认 认得
韌	ȵiɐŋ44	韧 坚韧
日	ȵiɐʔ021	日 日期
巾	kɐŋ33	巾 毛巾
緊	kɐŋ35	紧 紧张
吉	kɐʔ055	吉 吉利
僅	kɐŋ35	仅 不仅
銀	ŋɐŋ11	银 银行
釁	iɐŋ44	衅 挑衅
因	iɐŋ33	因 原因
姻	iɐŋ33	姻 婚姻
洇	iam44	洇 液体向四周散开或渗透
印	iɐŋ44	印 手印
一	iɐʔ055	一 一定
乙	it033	乙 天干
寅	iɐŋ11	寅 地支
引	iɐŋ13	引 吸引
逸	iɐʔ021	逸 劳逸结合
洪	hoŋ11	洪 洪水
師	ɬei33	师 老师（旧）
鴻	hoŋ11	鸿 大展鸿图
虹	hoŋ35	虹 天上的虹（白）
汞	koŋ44	汞 红汞
鬨	hoŋ11	哄 内哄，起哄
斛	kiok055	斛 石斛（中药）
翁	ioŋ33	翁 老翁；姓
瓮	ioŋ33	瓮 米瓮
屋	ok055	屋 房屋
冬	toŋ33	冬 冬至
篤	tok055	笃 笃信
督	tok055	督 监督
統	tʰoŋ35	统 统一
毒	tok021	毒 毒药
農	noŋ11	农 农村
膿	noŋ11	脓 化脓
宗	tʃoŋ33	宗 祖宗
綜	tʃoŋ33	综 织布机上的综
鬆	ɬoŋ33	松 松紧，放松
宋	ɬoŋ44	宋 宋朝
酷	hou31	酷 残酷
沃	iok055	沃 肥沃
風	foŋ33	风 风气
楓	foŋ33	枫 枫树
瘋	foŋ33	疯 发疯
諷	foŋ35	讽 讽刺
福	fok055	福 福气
幅	fok055	幅 幅度
蝠	fok055	蝠 蝙蝠
複	fok055	复 重复，复印
腹	fok055	腹 心腹
豐	foŋ33	丰 丰衣足食
覆	fok055	覆 反覆
馮	foŋ11	冯 姓
鳳	foŋ31	凤 凤凰
服	fok021	服 服务
伏	fok021	伏 三伏
復	fok055	复 复原，恢复
袱	fok021	袱 包袱
夢	moŋ31	梦 做梦
目	mok021	目 目的
穆	mok021	穆 姓
牧	mok021	牧 畜牧
隆	loŋ11	隆 兴隆
六	lok021	六 第六
陸	lok021	陆 大陆
嵩	ɬoŋ33	嵩 嵩山
肅	ɬok055	肃 严肃
宿	ɬok055	宿 星宿
中	tʃoŋ33	中 当中，中秋
忠	tʃoŋ33	忠 忠心
衷	tʃʰoŋ33	衷 衷心，初衷
中	tʃoŋ44	中 射中，中状元
竹	tʃok055	竹 竹子
築	tʃʰok055	筑 建筑
畜	tʃʰok055	畜 牲畜
蟲	tʃʰoŋ11	虫 虫子
仲	tʃoŋ31	仲 杜仲
逐	tʃok021	逐 驱逐
軸	tʃok021	轴 轴承
崇	ʃoŋ11	崇 崇高
縮	ɬok055	缩 缩小
終	tʃoŋ33	终 终于
衆	tʃoŋ44	众 群众
祝	tʃok055	祝 庆祝
粥	tʃok055	粥 煮粥
充	tʃʰoŋ33	充 充分
叔	ʃok055	叔 叔叔
熟	ʃok021	熟 煮熟
淑	ʃok021	淑 淑女；人名
戎	ioŋ11	戎 戎马
絨	ioŋ11	绒 绒毛
肉	ȵiok021	肉 肉体
弓	koŋ33	弓 弓箭
躬	koŋ33	躬 鞠躬
宮	koŋ33	宫 天宫，宫殿
菊	kʰok055	菊 菊花
麴	kʰok055	麴 酒麴
窮	kʰoŋ11	穷 穷人
畜	tʃʰok055	畜 畜牧
蓄	tʃʰok055	蓄 储蓄
郁	iok055	郁 忧郁；郁南
熊	ioŋ11	熊 熊猫
雄	hoŋ11	雄 英雄
融	ioŋ11	融 融化
育	ȵiok021	育 教育
封	foŋ33	封 开封
峯	foŋ33	峰 山峰
蜂	foŋ33	蜂 蜜蜂
鋒	foŋ33	锋 锋利
獅	ɬei33	狮 狮子（旧）
捧	pʰoŋ35	捧 捧走
逢	foŋ11	逢 相逢
縫	foŋ11	缝 缝衣服
奉	foŋ31	奉 奉献，奉承
俸	foŋ35	俸 俸禄
濃	noŋ11	浓 浓厚
龍	loŋ11	龙 龙头
隴	loŋ35	陇 山陇；陇西
壟	loŋ35	垄 垄断
綠	lok021	绿 碧绿
錄	lok021	录 记录
蹤	tʃoŋ33	踪 踪迹
縱	tʃoŋ33	纵 纵横
縱	tʃoŋ33	纵 放纵
足	tʃok055	足 满足
從	tʃʰoŋ11	从 从容
促	tʃʰok055	促 促进
從	tʃʰoŋ11	从 跟从
慫	tʃoŋ44	怂 怂恿
粟	ɬok055	粟 高粱粟；玉米
松	tʃʰoŋ11	松 松树
誦	tʃoŋ31	诵 朗诵
頌	tʃoŋ31	颂 歌颂
訟	tʃoŋ31	讼 诉讼
俗	ʃok021	俗 风俗
續	tʃok021	续 连续
冢	tʃʰoŋ35	冢 乱坟堆
寵	tʃʰoŋ35	宠 宠爱
重	tʃʰoŋ13	重 轻重
重	tʃoŋ31	重 重要
重	tʃʰoŋ11	重 重复
鐘	tʃoŋ33	钟 闹钟
鍾	tʃoŋ33	钟 钟爱
盅	tʃoŋ33	盅 酒盅
種	tʃoŋ35	种 种类（名、量）
腫	tʃoŋ35	肿 臃肿
種	tʃoŋ44	种 种树（动）
燭	tʃok055	烛 蜡烛
囑	tʃok055	嘱 遗嘱
衝	tʃʰoŋ33	冲 冲锋
觸	tʃʰok055	触 接触
贖	ʃok021	赎 赎罪
舂	tʃoŋ33	舂 舂米
束	tʃʰok055	束 装束
蜀	tʃok055	蜀 蜀国
屬	ʃok021	属 家属
茸	ioŋ11	茸 参茸
辱	ȵiok021	辱 侮辱
褥	iok021	褥 被褥
恭	koŋ33	恭 恭敬
供	koŋ44	供 供给，供不起
龔	koŋ35	龚 姓
拱	koŋ35	拱 拱手
鞏	koŋ35	巩 巩固
供	koŋ44	供 上供
恐	hoŋ35	恐 恐怕
曲	kʰok055	曲 曲折，歌曲
共	koŋ31	共 共同
局	kʰok021	局 局部
玉	ȵiok021	玉 玉器
獄	ȵiok021	狱 监狱
胸	hoŋ33	胸 心胸
凶	hoŋ33	凶 吉凶
兇	hoŋ33	凶 凶恶，很凶
旭	iok055	旭 旭日
雍	ioŋ33	雍 雍正
癰	ioŋ33	痈 恶性脓疮
擁	ioŋ35	拥 拥护
壅	oŋ33	壅 壅肥（施肥），壅人（埋人）
容	ioŋ11	容 容易
蓉	ioŋ11	蓉 芙蓉
庸	ioŋ11	庸 平庸
溶	ioŋ11	溶 溶化
熔	ioŋ11	熔 熔化
甬	ȵioŋ35	甬 甬道
勇	ȵioŋ13	勇 勇敢
涌	ioŋ35	涌 涌现
用	ioŋ31	用 用处
欲	iok021	欲 欲速则不达
慾	iok021	欲 欲望
浴	iok021	浴 沐浴
姨	i44	姨 姨丈（又音）
兹	tʃei33	兹 兹有（旧音）
子	tʃei35	子 狮子；孔子（旧音）
字	tʃei31	字 文字（旧音）
司	ɬei33	司 公司（旧音）
絲	ɬei33	丝 丝绸（旧音）
思	ɬei33	思 思念（旧音）
思	ɬei33	思 意思（旧音）
墜	ʃui31	坠 下坠
澇	lau44	涝 洪涝（又音）
銬	kʰɐu44	铐 手铐（又音）
蛤	kap033	蛤 花蛤
乏	faŋ44	乏 乏力
裂	liet021	裂 爆裂（白）
匾	pien35	匾 牌匾（文）
片	pʰien44	片 一片（白）
宴	aŋ44	宴 宴会（白）
閣	kaʔ033	阁 阁下；阁楼（旧读）
